SensorId, TimeStamp (s), FrameNumber, AccX (g), AccY (g), AccZ (g), GyroX (deg/s), GyroY (deg/s), GyroZ (deg/s), MagX (uT), MagY (uT), MagZ (uT), EulerX (deg), EulerY (deg), EulerZ (deg), QuatW, QuatX, QuatY, QuatZ, LinAccX (g), LinAccY (g), LinAccZ (g), Pressure (kPa), Altitude (m), Temperature (degC), HeaveMotion (m)
1, 17.0800, 854, -0.07984290, -0.99690068, -0.05188597, 3.85359907, -37.71668243, 62.43217087, -35.67724991, -57.10935593, -5.98986816, 74.35141754, -5.24953699, -146.23272705, -0.25764674, 0.14039525, -0.58820617, -0.75360537, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 17.0800, 854, -0.24233420, -0.74374795, 0.18197244, -1.41050923, -9.74453068, -133.80935669, -7.07305574, -35.32516861, 5.68442440, 16.94094658, -5.60698223, -65.56903839, 0.83444834, -0.09749325, 0.12033575, 0.52887648, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 17.1000, 855, -0.47012791, -0.78437215, 0.05504728, -8.96469307, -47.28203201, -118.61767578, -5.11300230, -36.77112198, 5.25437021, 16.99996185, -3.26914549, -66.51020813, 0.82902765, -0.10808291, 0.10461221, 0.53859782, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 17.1000, 855, -0.30315220, -0.97413516, -0.00618078, 6.14597702, -17.80982971, 50.54967117, -36.03392029, -56.56196594, -5.23130989, 74.60232544, -6.27737284, -146.32841492, -0.26180249, 0.13356680, -0.59177464, -0.75061464, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 17.1200, 856, -0.56266171, -0.88247293, -0.03844558, -30.83536911, -57.58669281, -101.92932892, -3.18264532, -37.59738159, 5.55210066, 16.62304115, -1.21224535, -67.65547180, 0.82279527, -0.11425017, 0.08916452, 0.54954934, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 17.1400, 857, -0.52108979, -1.02428126, -0.14306456, -42.23857498, -25.03403854, -84.41703796, -3.15294862, -38.44945908, 4.98972225, 15.89577484, 0.49194673, -68.18153381, 0.81985551, -0.11689243, 0.07398054, 0.55560780, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 17.1200, 856, -0.34158683, -0.92323637, -0.19500031, 5.81912136, 3.67331791, 35.33213425, -36.33114624, -56.56196594, -5.23130989, 74.74961853, -6.97131777, -146.09458923, -0.26658946, 0.13045487, -0.59366220, -0.74798185, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 17.1400, 857, -0.09850728, -0.92468596, -0.38807666, 8.62711143, 11.29088402, 21.50965881, -36.30142975, -56.96530533, -5.28966236, 74.94667816, -7.30869770, -145.79278564, -0.26999694, 0.13021785, -0.59518003, -0.74559081, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 17.1600, 858, -0.07174743, -1.00022852, -0.34061924, 20.08922005, 7.21808481, 16.03958893, -36.59864807, -56.30267715, -5.23130989, 75.37071228, -7.54332590, -145.60269165, -0.27190819, 0.13063908, -0.59811711, -0.74246567, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 17.1600, 858, -0.32456061, -1.10604286, -0.16953605, -43.79132080, 16.08674049, -71.72988129, -2.26201391, -38.50110245, 4.75815201, 15.03634071, 1.92321956, -67.94680023, 0.82082528, -0.11778798, 0.05930642, 0.55574697, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 17.1800, 859, -0.03368469, -1.02285719, -0.19545987, 24.70081520, 7.40740204, 14.36984348, -36.65809250, -55.95695114, -5.08543253, 75.87427521, -7.70938492, -145.40596008, -0.27342734, 0.13175845, -0.60142934, -0.73902643, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 17.1800, 859, -0.08403799, -1.05609012, -0.13709848, -31.44019890, 35.09800339, -62.54768753, -1.10380125, -39.09497452, 4.39426184, 14.40914154, 3.20463896, -67.32520294, 0.82347810, -0.11971895, 0.04639946, 0.55262846, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 17.2000, 860, -0.09076209, -1.01219261, -0.12856893, 26.05691147, 16.55860710, 9.42902660, -36.86615372, -56.04338455, -4.38522625, 76.36261749, -7.76618576, -145.05334473, -0.27541199, 0.13440527, -0.60425842, -0.73549658, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 17.2000, 860, 0.02117273, -0.96444571, -0.00821836, -18.84629822, 52.14090729, -61.58328629, -0.50984472, -39.09497452, 4.03036785, 14.05010414, 4.48558903, -66.34768677, 0.82747543, -0.12354388, 0.03436083, 0.54666334, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 17.2200, 861, -0.14270158, -0.99063170, -0.05173530, 20.02397537, 18.96270180, 3.45111394, -36.53920746, -55.43837357, -5.28966236, 76.78198242, -7.71906424, -144.67385864, -0.27710891, 0.13773310, -0.60641307, -0.73246396, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 17.2200, 861, -0.06257293, -0.86218941, 0.14338484, 3.00056267, 60.68593216, -60.31648636, -0.03468066, -39.66302872, 3.60031366, 14.13467407, 5.71518326, -65.15069580, 0.83193940, -0.13018903, 0.02446932, 0.53882194, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 17.2400, 862, -0.20691840, -0.96631330, 0.17711496, 18.14094543, 62.66621399, -46.56427383, 0.32169288, -40.36018372, 2.60787678, 14.50500584, 6.63976812, -63.89769745, 0.83645117, -0.13733830, 0.01794537, 0.53025067, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 17.2600, 863, -0.18140247, -1.08944809, 0.19271003, 10.08187103, 43.47536850, -23.60620308, 0.85625219, -39.63721085, 3.00484896, 14.74134254, 7.06071997, -63.02555084, 0.83974582, -0.14108080, 0.01486496, 0.52412045, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 17.2400, 862, -0.17490695, -0.99114621, -0.00733069, 11.78075695, 18.89971542, -6.61766291, -36.33114624, -55.98576355, -5.28966236, 76.94393158, -7.48480988, -144.33444214, -0.27790430, 0.14146934, -0.60662711, -0.73127240, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 17.2600, 863, -0.18278390, -1.00189960, -0.05025185, 3.90795445, 15.01199913, -16.08778381, -36.21225357, -56.30267715, -4.91038275, 76.94670105, -7.10340548, -144.10401917, -0.27745584, 0.14521018, -0.60568303, -0.73149192, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 17.2800, 864, 0.10378940, -1.06169462, 0.15592541, -2.56847715, 14.54207993, -3.59419942, 2.01446676, -39.53392410, 2.93868899, 14.67642021, 7.12146139, -62.78617477, 0.84085572, -0.14090489, 0.01382416, 0.52241403, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 17.2800, 864, -0.08444855, -1.02103913, -0.11054934, -0.89928895, 6.08808899, -21.00404358, -36.24198151, -56.21624756, -4.93955517, 76.90964508, -6.66502190, -144.06909180, -0.27552214, 0.14819361, -0.60461563, -0.73250675, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 17.3000, 865, -0.02999223, -1.00667262, -0.14636739, -1.75914526, -1.94192278, -20.58104324, -35.88530731, -56.79244995, -4.58945608, 76.83655548, -6.27894449, -144.18878174, -0.27290779, 0.14993094, -0.60360479, -0.73396420, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 17.3000, 865, 0.28382167, -1.00404119, 0.04756143, -12.50578308, -16.09054756, 5.87973022, 0.82655555, -40.07615662, 3.07101321, 14.42043304, 7.10795212, -63.18475723, 0.83936000, -0.13892092, 0.01324053, 0.52535748, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 17.3200, 866, 0.01527458, -0.98650640, -0.17969115, -3.73872852, -8.60163116, -17.82868195, -35.79614258, -57.08054733, -5.49389172, 76.73811340, -5.92274666, -144.42652893, -0.26971707, 0.15079382, -0.60263771, -0.73575938, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 17.3200, 866, 0.28132010, -0.95250648, -0.06732733, -14.82698345, -28.16454124, 8.92624092, 0.67806643, -39.81795120, 2.31014681, 14.12278080, 6.92224121, -63.77490616, 0.83718973, -0.13583957, 0.01394942, 0.52959085, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 17.3400, 867, 0.01196598, -0.97386980, -0.19539590, -5.40960932, -3.65100241, -13.31448269, -36.42031479, -55.72647476, -4.70615339, 76.60823822, -5.69295502, -144.53715515, -0.26801854, 0.15142307, -0.60152972, -0.73715609, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 17.3400, 867, 0.19033386, -0.91862756, -0.11717623, -8.61551666, -25.63615036, 9.03370571, 1.47990549, -39.71466827, 1.61544013, 13.95555496, 6.73383999, -64.29466248, 0.83516467, -0.13369980, 0.01517261, 0.53328621, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 17.3600, 868, -0.01035039, -0.95899630, -0.21870640, -6.35367918, -2.20880008, -9.41182327, -35.43946838, -56.44672775, -4.91038275, 76.46648407, -5.53624392, -144.61233521, -0.26693219, 0.15173210, -0.60042977, -0.73838258, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 17.3600, 868, 0.11418570, -0.95345628, -0.14667933, -2.82038665, -14.91962337, 6.04654408, 1.24232435, -41.54793167, 2.74020100, 13.80662155, 6.70611429, -64.62325287, 0.83383250, -0.13244544, 0.01506326, 0.53568155, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 17.3800, 869, 0.05275935, -1.03650880, -0.12342678, -1.27641714, 2.43152785, 3.43954182, 0.44048342, -39.84377289, 2.50863481, 13.78235435, 6.64218521, -64.55445862, 0.83424485, -0.13198583, 0.01533997, 0.53514481, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 17.3800, 869, -0.03447082, -0.98708898, -0.22489375, -5.73557663, -1.97790098, -6.42627001, -35.40974808, -55.87052536, -5.14378500, 76.31221771, -5.40714359, -144.67169189, -0.26610366, 0.15191536, -0.59927672, -0.73957968, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 17.4000, 870, -0.03508612, -1.00702119, -0.21766223, -2.48895121, 2.07533431, -4.03441048, -35.58808136, -56.96530533, -4.99790764, 76.25518036, -5.32688046, -144.64035034, -0.26597780, 0.15247717, -0.59871906, -0.73996085, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 17.4000, 870, 0.00972303, -1.03569794, -0.13389541, 2.62992597, 14.00450706, 1.38160086, 0.73746169, -39.86959076, 2.64095902, 13.76178455, 6.63856745, -64.29197693, 0.83549571, -0.13185421, 0.01496851, 0.53323299, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 17.4200, 871, -0.00084937, -0.98255384, -0.08195978, 8.12885284, 14.88161087, -2.17372251, 0.52957726, -39.86959076, 3.73263764, 13.92809105, 6.69060993, -63.97274017, 0.83673429, -0.13334562, 0.01498819, 0.53091431, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 17.4200, 871, -0.04690834, -0.98273122, -0.19378461, -0.17958483, 4.37800932, -3.02134085, -35.76641464, -57.65674973, -4.58945608, 76.26216888, -5.23354387, -144.56797791, -0.26596624, 0.15348831, -0.59849513, -0.73993719, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 17.4400, 872, -0.05886645, -0.98132187, -0.14398266, -3.07396674, 3.66466498, -4.12744045, -35.35030365, -56.27386475, -4.96873522, 76.18238068, -5.14484453, -144.50817871, -0.26601344, 0.15420130, -0.59773469, -0.74038643, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 17.4400, 872, 0.00449516, -0.97220927, 0.01341816, 9.90255070, 18.04528236, -3.78658962, 1.15323055, -40.05033493, 3.17025495, 14.12758732, 6.76969814, -63.58631134, 0.83820766, -0.13521102, 0.01487399, 0.52811432, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 17.4600, 873, -0.05495249, -0.99102765, -0.10942485, -6.34478664, 4.46751022, -6.23572016, -35.73669434, -56.44672775, -5.55224419, 76.03094482, -5.01934004, -144.43835449, -0.26603854, 0.15504318, -0.59642720, -0.74125558, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 17.4600, 873, 0.01791686, -0.99793023, 0.04540713, 9.13345909, 18.07485771, -0.71809489, 1.36111486, -39.37900162, 2.74020100, 14.35384178, 6.79559612, -63.19590378, 0.83970720, -0.13703503, 0.01525878, 0.52524310, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 17.4800, 874, 0.03660979, -1.04930782, 0.05789103, 6.08463573, 13.49554157, 7.01213980, 0.52957726, -39.84377289, 2.87252498, 14.46132183, 6.64463472, -62.91413879, 0.84101897, -0.13718833, 0.01653049, 0.52306139, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 17.4800, 874, -0.03343284, -0.99907100, -0.13157056, -9.60350418, 3.82827091, -7.68665409, -35.43946838, -56.73482895, -5.37718725, 75.85622406, -4.86012363, -144.39587402, -0.26575175, 0.15591176, -0.59493917, -0.74237120, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 17.5000, 875, 0.03208194, -1.02311015, 0.01180614, 1.32209516, 4.71711016, 17.89072990, 0.67806643, -39.61138916, 3.36874318, 14.48629284, 6.29696131, -62.82806396, 0.84172577, -0.13583623, 0.01911707, 0.52218854, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 17.5000, 875, -0.01578379, -1.00558078, -0.18120521, -10.31282997, -3.42690563, -8.85717106, -35.02335739, -56.44672775, -5.05626011, 75.63968658, -4.72617626, -144.49873352, -0.26470816, 0.15576428, -0.59342182, -0.74398768, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 17.5200, 876, -0.00736743, -0.99036092, -0.02091358, 2.11140442, -10.60354424, 28.02584267, 0.29199427, -39.74048615, 2.74020100, 14.51511669, 5.71728468, -63.03936768, 0.84128499, -0.13342093, 0.02378861, 0.52332830, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 17.5200, 876, -0.04409007, -0.98631960, -0.17211546, -10.00936317, -7.73259687, -10.56725025, -34.99362946, -56.90768433, -5.75646639, 75.44556427, -4.57258940, -144.68875122, -0.26296824, 0.15535301, -0.59212780, -0.74571967, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 17.5400, 877, -0.07045590, -0.97911555, -0.05118122, 1.77681363, -22.35392952, 38.40311050, -0.36135754, -39.66302872, 3.00484896, 14.53918457, 4.92358971, -63.47924042, 0.83997369, -0.12992905, 0.03026937, 0.52597183, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 17.5400, 877, -0.07452732, -0.98152149, -0.17558461, -10.63745022, -7.88485479, -15.01272011, -35.08279800, -56.96530533, -5.20213747, 75.21289063, -4.32933998, -144.89601135, -0.26071730, 0.15536760, -0.59043264, -0.74784803, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 17.5600, 878, -0.07443838, -0.98441738, -0.20222746, -10.44510269, -9.21700859, -21.19719887, -35.05307770, -56.67720413, -5.37718725, 74.97094727, -3.97422838, -145.16574097, -0.25750926, 0.15579550, -0.58854479, -0.75035453, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 17.5600, 878, -0.13191193, -0.95312530, -0.05424364, 2.98446345, -33.87488556, 49.61637497, -0.56924194, -39.09497452, 2.07857633, 14.59657669, 3.88291693, -64.13576508, 0.83778673, -0.12543121, 0.03893053, 0.52996683, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 17.5800, 879, -0.05861332, -0.98717558, -0.21094719, -9.02238846, -12.75873566, -27.09336281, -34.69640350, -57.54150772, -5.58141661, 74.75220490, -3.52533317, -145.52781677, -0.25319064, 0.15644245, -0.58675152, -0.75308889, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 17.5800, 879, -0.16395064, -0.97167528, -0.06217996, 8.31312275, -37.45619583, 60.44514465, -1.01470745, -39.24990082, 3.60031366, 14.77653503, 2.63852954, -64.83131409, 0.83536375, -0.12076606, 0.04964006, 0.53396517, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 17.6000, 880, -0.03791873, -1.00126696, -0.18405940, -9.64799500, -17.72308922, -32.02931976, -34.72613144, -56.61958313, -4.85203028, 74.50644684, -2.99887848, -146.01060486, -0.24771711, 0.15695132, -0.58479404, -0.75631911, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 17.6000, 880, -0.21134140, -1.07404816, -0.09335756, 12.01511669, -32.72465897, 73.25885010, -1.31168568, -38.78512955, 3.50106740, 15.01212883, 1.12271321, -65.42441559, 0.83345419, -0.11515649, 0.06241938, 0.53683978, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 17.6200, 881, -0.03998734, -1.01927912, -0.20805062, -8.75280666, -23.30945587, -37.50359726, -34.60723877, -58.29056931, -4.93955517, 74.28173065, -2.40530777, -146.62310791, -0.24100518, 0.15732050, -0.58302295, -0.75977039, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 17.6200, 881, -0.26432735, -1.05232847, -0.14152493, 13.28306007, -22.78480530, 86.73969269, -2.35110760, -37.98468781, 4.29501581, 15.26884556, -0.64199978, -65.81153107, 0.83251464, -0.10851943, 0.07683374, 0.53780997, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 17.6400, 882, -0.34359276, -0.96883732, -0.10418259, 17.21820450, -11.41471386, 99.43411255, -3.86569571, -37.62319946, 4.32809782, 15.56972408, -2.66016936, -65.98252869, 0.83251166, -0.10105889, 0.09302612, 0.53671002, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 17.6600, 883, -0.44466063, -0.87375313, 0.00206915, 21.45363808, -3.28209162, 109.52120972, -4.63783789, -37.08096695, 4.59274578, 15.91843796, -4.89968061, -65.91921997, 0.83343232, -0.09304501, 0.11078410, 0.53334802, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 17.6400, 882, -0.07333738, -1.02327037, -0.19453157, -6.51517296, -24.37394142, -43.39283371, -33.95333862, -57.39745712, -5.52306414, 74.06626892, -1.67759168, -147.28244019, -0.23327485, 0.15840083, -0.58112407, -0.76340491, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 17.6600, 883, -0.05273954, -1.03993595, -0.22586857, -4.98465395, -18.11123276, -48.94222260, -34.16139984, -57.71436691, -4.99790764, 73.85762024, -0.81862611, -147.83746338, -0.22554842, 0.16093694, -0.57887888, -0.76689416, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 17.6800, 884, 0.02245904, -1.02236259, -0.21335185, -7.62567568, -0.23329315, -50.42990112, -33.80472565, -58.00246811, -5.58141661, 73.58166504, 0.14645994, -148.02584839, -0.21982861, 0.16593212, -0.57544994, -0.77006459, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 17.6800, 884, -0.12604184, -0.94711590, -0.10410967, 22.19730759, 33.96001816, 107.34571838, -6.03363371, -37.00350571, 4.89047623, 16.12572289, -7.06716728, -65.23504639, 0.83703572, -0.08502038, 0.12686008, 0.52540392, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 17.7000, 885, 0.05884888, -0.95817584, -0.24727310, -10.57790565, 36.27864075, -46.97956848, -32.91305161, -58.83795929, -5.55224419, 73.26700592, 1.20340824, -147.49467468, -0.21856201, 0.17508030, -0.57045811, -0.77211094, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 17.7000, 885, 0.14461926, -0.92845279, -0.15359874, 15.76963711, 5.63003588, 113.31177521, -7.25124168, -35.32516861, 4.82431602, 16.30454254, -9.30400276, -65.10023499, 0.83784240, -0.07594039, 0.14371769, 0.52115113, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 17.7200, 886, 0.16292234, -0.82434916, -0.34451389, -6.60745573, 51.52787018, -44.25536728, -32.52665710, -58.31937790, -6.04822063, 73.05610657, 2.30482221, -146.70292664, -0.21870625, 0.18597908, -0.56551921, -0.77315432, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 17.7200, 886, 0.06290514, -0.86864811, -0.10524925, 23.08429909, 33.18853760, 119.07192230, -8.40945625, -34.47309113, 5.05588198, 16.46618843, -11.70908546, -64.37093353, 0.84101754, -0.06678931, 0.16131811, 0.51205975, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 17.7400, 887, 0.31261161, -0.64923370, -0.21192709, 2.69508576, 49.61565399, -34.25831223, -31.90248489, -58.78034210, -6.22327805, 73.07827759, 3.18705082, -145.91349792, -0.21956609, 0.19579405, -0.56245631, -0.77272141, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 17.7400, 887, 0.02623461, -0.85667938, -0.02448814, 28.83074570, 39.52530670, 118.36941528, -9.98343945, -33.44026566, 4.98972225, 16.67840958, -14.10047436, -63.55395508, 0.84413081, -0.05840819, 0.17903723, 0.50197345, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 17.7600, 888, 0.36336303, -0.72463924, 0.00815677, 4.83003902, 38.47415543, -20.13075447, -31.04052925, -58.37699890, -6.48585272, 73.16729736, 3.76079774, -145.27087402, -0.22085810, 0.20292743, -0.56066304, -0.77181560, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 17.7600, 888, -0.04416379, -0.78610569, 0.21638195, 27.60416031, 21.35610962, 115.21195221, -11.17135048, -33.00131607, 5.22128820, 17.00606918, -16.39543343, -63.12435532, 0.84513164, -0.05088732, 0.19676457, 0.49441570, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 17.7800, 889, -0.04488871, -1.24820387, -0.07221559, -3.64739609, 21.41039085, -14.78353786, -31.12969780, -59.55821228, -6.31080294, 73.09355927, 4.11941624, -144.95397949, -0.22132112, 0.20671040, -0.55878568, -0.77204043, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 17.7800, 889, -0.49342149, -0.73333865, 0.34522808, 26.12975121, -1.09156811, 115.69110870, -11.97318935, -32.07177353, 4.92355824, 17.46727943, -18.72799301, -63.18312454, 0.84365064, -0.04336853, 0.21547017, 0.48984218, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 17.8000, 890, -0.65332079, -1.05562699, 0.14539316, 7.32245874, 4.71233368, 113.75045013, -12.59684467, -31.21969223, 4.72507000, 17.44633102, -20.99951172, -63.09087372, 0.84272200, -0.03284878, 0.23152202, 0.48491067, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 17.8000, 890, -0.09983108, -1.29099119, -0.29957837, -10.43796730, 0.23527879, -27.62129784, -31.27830887, -58.49224091, -6.51503229, 72.81667328, 4.64797974, -145.06533813, -0.21841618, 0.20914085, -0.55590534, -0.77428931, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 17.8200, 891, 0.31836641, -1.02088654, -0.25550252, 2.22484565, 15.24040318, -37.42415619, -30.38663292, -59.01082230, -7.27359104, 72.79732513, 5.46002769, -144.95774841, -0.21509665, 0.21500389, -0.55368567, -0.77520257, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 17.8200, 891, -0.41813341, -1.04974127, 0.10014079, 8.40992069, 37.98892212, 118.41159058, -14.11143112, -29.25732803, 4.19577360, 17.17573166, -23.41256714, -62.33259583, 0.84415698, -0.02129043, 0.24733642, 0.47515312, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 17.8400, 892, -0.21939015, -0.96054953, -0.00249919, 16.48582649, 11.80305767, 139.31178284, -15.15085030, -28.56017303, 4.42734003, 17.30489159, -26.23883247, -62.15440750, 0.84225142, -0.00965239, 0.26782000, 0.46775192, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 17.8400, 892, 0.14959149, -0.89812034, -0.18952882, -0.72631198, -0.72014064, -34.62739563, -30.44607735, -59.24129868, -7.06936121, 72.66777039, 6.09773064, -145.16903687, -0.21069896, 0.21796319, -0.55170524, -0.77699381, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 17.8600, 893, 0.20058148, -0.94843549, -0.16938365, -1.45470881, -14.60891151, -26.15513992, -30.32718658, -58.43461990, -7.12771368, 72.53578186, 6.52227163, -145.57998657, -0.20602083, 0.21855694, -0.55058950, -0.77887070, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 17.8800, 894, 0.23387483, -0.94140857, -0.18546700, 4.34025812, -12.77821922, -23.39600372, -29.91107178, -59.32773209, -6.48585272, 72.54288483, 6.94331598, -145.94230652, -0.20141789, 0.21961777, -0.55033803, -0.77995318, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
